id,original_url,source_page,original_filename,local_path,size_bytes,format,category,classification,language_context,alt_text,visual_subject,current_usage,rights_or_provenance_note,replacement_strategy,replacement_asset,status
CBOS-AST-0164,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_34.jpg?itok=9AGKCWwJ,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_34.jpg,cbos-source-assets/original/other/other_164_CBOS%2520logo%2520Black_6_17_10_1_34.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 34.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0165,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_33.jpg?itok=aiq1UJJL,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_33.jpg,cbos-source-assets/original/other/other_165_CBOS%2520logo%2520Black_6_17_10_1_33.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 33.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0166,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_10_1_1_0_3.jpg?itok=WIcnkveY,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_10_1_1_0_3.jpg,cbos-source-assets/original/other/other_166_CBOS%20logo%20Black_6_17_10_1_1_0_3.jpg,45732,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 10 1 1 0 3.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0167,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_10_1_1_0_1.jpg?itok=IhtIrjJw,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_10_1_1_0_1.jpg,cbos-source-assets/original/other/other_167_CBOS%20logo%20Black_6_17_10_1_1_0_1.jpg,45732,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 10 1 1 0 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0168,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_10_1_16_0.jpg?itok=p2AaUFBs,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_10_1_16_0.jpg,cbos-source-assets/original/other/other_168_CBOS%20logo%20Black_6_17_10_1_16_0.jpg,45732,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 10 1 16 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0169,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_10_1_16.jpg?itok=5KK47Iyx,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_10_1_16.jpg,cbos-source-assets/original/other/other_169_CBOS%20logo%20Black_6_17_10_1_16.jpg,45732,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 10 1 16.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0170,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/MFU_0.jpg?itok=P-PqgbwN,https://cbos.gov.sd/ar/periodicals-publications,MFU_0.jpg,cbos-source-assets/original/other/other_170_MFU_0.jpg,31311,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,MFU 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0171,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_29.jpg?itok=N1IXry3K,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_29.jpg,cbos-source-assets/original/other/other_171_CBOS%2520logo%2520Black_6_17_10_1_29.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 29.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0172,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_27.jpg?itok=BViaaC5u,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_27.jpg,cbos-source-assets/original/other/other_172_CBOS%2520logo%2520Black_6_17_10_1_27.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 27.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0173,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_20.jpg?itok=O6UPVN48,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_20.jpg,cbos-source-assets/original/other/other_173_CBOS%2520logo%2520Black_6_17_10_1_20.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 20.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0174,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_30.jpg?itok=0C43MVt5,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_30.jpg,cbos-source-assets/original/other/other_174_CBOS%2520logo%2520Black_6_17_10_1_30.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 30.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0175,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_10_1_1_0.jpg?itok=OR6QXx3O,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_10_1_1_0.jpg,cbos-source-assets/original/other/other_175_CBOS%20logo%20Black_6_17_10_1_1_0.jpg,45732,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 10 1 1 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0176,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_28.jpg?itok=jTGEgTts,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_28.jpg,cbos-source-assets/original/other/other_176_CBOS%2520logo%2520Black_6_17_10_1_28.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 28.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0177,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_33_1.jpg?itok=0zXHEALI,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_33_1.jpg,cbos-source-assets/original/other/other_177_CBOS%20logo%20Black_6_17_9_0_33_1.jpg,45732,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 33 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0178,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_33_0.jpg?itok=8Ew2w-tO,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_33_0.jpg,cbos-source-assets/original/other/other_178_CBOS%20logo%20Black_6_17_9_0_33_0.jpg,45732,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 33 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0179,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_1_0.jpg?itok=DoToqrWG,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_1_0.jpg,cbos-source-assets/original/other/other_179_CBOS%2520logo%2520Black_6_17_10_1_1_0.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 1 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0180,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_4.jpg?itok=VSV8R5iy,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_4.jpg,cbos-source-assets/original/other/other_180_CBOS%2520logo%2520Black_6_17_10_1_4.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 4.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0181,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_1.jpg?itok=lDSAGdOF,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_1.jpg,cbos-source-assets/original/other/other_181_CBOS%2520logo%2520Black_6_17_10_1_1.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0182,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_3.jpg?itok=SiTPmzG2,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_3.jpg,cbos-source-assets/original/other/other_182_CBOS%2520logo%2520Black_6_17_10_1_3.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 3.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0183,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_33.jpg?itok=tKrAj_PR,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_33.jpg,cbos-source-assets/original/other/other_183_CBOS%20logo%20Black_6_17_9_0_33.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 33.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0184,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_32.jpg?itok=DUsPzyFG,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_32.jpg,cbos-source-assets/original/other/other_184_CBOS%20logo%20Black_6_17_9_0_32.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 32.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0185,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_27.jpg?itok=yqjzS2Ip,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_27.jpg,cbos-source-assets/original/other/other_185_CBOS%20logo%20Black_6_17_9_0_27.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 27.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0186,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_25.jpg?itok=IGRRqytU,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_25.jpg,cbos-source-assets/original/other/other_186_CBOS%20logo%20Black_6_17_9_0_25.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 25.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0187,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_23.jpg?itok=ndA7tiBZ,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_23.jpg,cbos-source-assets/original/other/other_187_CBOS%20logo%20Black_6_17_9_0_23.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 23.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0188,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_22.jpg?itok=pfb7l6PG,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_22.jpg,cbos-source-assets/original/other/other_188_CBOS%20logo%20Black_6_17_9_0_22.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 22.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0189,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_24.jpg?itok=tmyUpRjn,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_24.jpg,cbos-source-assets/original/other/other_189_CBOS%20logo%20Black_6_17_9_0_24.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 24.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0190,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_21.jpg?itok=q1Q9rbtJ,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_21.jpg,cbos-source-assets/original/other/other_190_CBOS%20logo%20Black_6_17_9_0_21.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 21.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0191,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_20.jpg?itok=4SZjycFA,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_20.jpg,cbos-source-assets/original/other/other_191_CBOS%20logo%20Black_6_17_9_0_20.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 20.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0192,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_19.jpg?itok=9Fdd2gKG,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_19.jpg,cbos-source-assets/original/other/other_192_CBOS%20logo%20Black_6_17_9_0_19.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 19.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0193,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_16.jpg?itok=ZxjaXQlX,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_16.jpg,cbos-source-assets/original/other/other_193_CBOS%20logo%20Black_6_17_9_0_16.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 16.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0194,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_6.jpg?itok=zkfgDijY,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_6.jpg,cbos-source-assets/original/other/other_194_CBOS%20logo%20Black_6_17_9_0_6.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 6.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0195,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_2.jpg?itok=5Sb5TOg3,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_2.jpg,cbos-source-assets/original/other/other_195_CBOS%20logo%20Black_6_17_9_0_2.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 2.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0196,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_10_1.jpg?itok=oyFSyF-e,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_10_1.jpg,cbos-source-assets/original/other/other_196_CBOS%20logo%20Black_6_17_10_1.jpg,45595,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 10 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0197,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/Logo_news_0_5.jpg?itok=Lr7NSTsX,https://cbos.gov.sd/ar/periodicals-publications,Logo_news_0_5.jpg,cbos-source-assets/original/other/other_197_Logo_news_0_5.jpg,47432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,Logo news 0 5.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0198,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_3_2.jpg?itok=Dgw_Mk5V,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_3_2.jpg,cbos-source-assets/original/other/other_198_CBOS%20logo%20Black_6_17_3_2.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 3 2.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0199,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0.jpg?itok=GEPDPn3-,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0.jpg,cbos-source-assets/original/other/other_199_CBOS%20logo%20Black_6_17_9_0.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0200,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_10.jpg?itok=Ey9bCFI6,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_10.jpg,cbos-source-assets/original/other/other_200_CBOS%20logo%20Black_6_17_10.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 10.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0201,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9.jpg?itok=TH-wtygm,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9.jpg,cbos-source-assets/original/other/other_201_CBOS%20logo%20Black_6_17_9.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0202,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_8.jpg?itok=S5nhy8fi,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_8.jpg,cbos-source-assets/original/other/other_202_CBOS%20logo%20Black_6_17_8.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 8.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0203,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_7.jpg?itok=pItPMqcm,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_7.jpg,cbos-source-assets/original/other/other_203_CBOS%20logo%20Black_6_17_7.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 7.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0204,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_6.jpg?itok=AqONY522,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_6.jpg,cbos-source-assets/original/other/other_204_CBOS%20logo%20Black_6_17_6.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 6.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0205,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_5.jpg?itok=vwsvDzfb,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_5.jpg,cbos-source-assets/original/other/other_205_CBOS%20logo%20Black_6_17_5.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 5.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0206,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_4.jpg?itok=MuTzGX8i,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_4.jpg,cbos-source-assets/original/other/other_206_CBOS%20logo%20Black_6_17_4.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 4.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0207,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_3.jpg?itok=yWmyGKH5,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_3.jpg,cbos-source-assets/original/other/other_207_CBOS%20logo%20Black_6_17_3.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 3.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0208,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_2.jpg?itok=OXTLFiOr,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_2.jpg,cbos-source-assets/original/other/other_208_CBOS%20logo%20Black_6_17_2.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 2.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0209,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_0.jpg?itok=Y6C8PPsY,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_0.jpg,cbos-source-assets/original/other/other_209_CBOS%20logo%20Black_6_17_0.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
